application,process_id,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,time_in_seconds,ms_in_present_api,ms_between_presents,AllowsTearing,PresentMode,ms_until_render_complete,ms_until_displayed,ms_between_display_change,ms_until_render_start,ms_gpu_active,QPCTime,GpuPower,GpuVoltage,GpuFrequency,GpuTemp,GpuUtilization,GpuRenderComputeUtilization,GpuMediaUtilization,GpuFan[0],GpuFan[1],GpuFan[2],GpuFan[3],GpuFan[4],VramFrequency,VramEffectiveFreq,VramReadBandwidth,VramWriteBandwidthCounter,VramTemperature,VramPower,VramVoltagePsuType[0],PsuPower[0],PsuVoltage[0],PsuType[1],PsuPower[1],PsuVoltage[1],PsuType[2],PsuPower[2],PsuVoltage[2]PsuType[3],PsuPower[3],PsuVoltage[3],PsuType[4],PsuPower[4],PsuVoltage[4],GpuPowerLimited,GpuTemperatureLimited,GpuCurrentLimitedGpuVoltageLimited,GpuUtilizationLimited,VramPowerLimited,VramTemperatureLimited,VramCurrentLimited,VramVoltageLimited,VramUtilzationLimited,,,
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.5076,10.1085,12.9343,1,4,22.9467,22.958,12.9653,9.9827,12.964,2607893907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.5207,10.0077,13.0671,1,4,22.837,22.848,12.9571,9.8796,12.9574,2608024578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.5337,9.8531,13.069,1,4,22.7572,22.7678,12.9888,9.768,12.9892,2608155268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.5467,9.9091,12.9184,1,4,23.3387,23.3493,13.4999,9.8388,13.2453,2608284452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.5595,10.5705,12.8365,1,4,23.4877,23.4975,12.9847,10.5022,12.9855,2608412817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.573,10.1281,13.4778,1,4,23.0093,23.0194,12.9997,10.0099,12.9994,2608547595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.586,10.0061,13.0777,1,4,22.8854,22.8962,12.9545,9.9316,12.9538,2608678372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.599,10.0341,12.9268,1,4,22.9836,22.9945,13.0251,9.9586,13.025,2608807640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.612,10.1108,13.0457,1,4,22.8862,22.898,12.9492,9.9379,12.9483,2608938097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.625,10.0164,12.9973,1,4,22.7863,22.7974,12.8967,9.8889,12.8974,2609068070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.6379,10.041,12.8693,1,4,22.8971,22.9101,12.982,9.917,12.9801,2609196763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.6508,10.1371,12.8814,1,4,23.1369,23.1508,13.1221,10.0157,13.0132,2609325577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.6639,10.1232,13.0903,1,4,23.1162,23.1256,13.0651,10.0466,13.0696,2609456480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.6769,10.178,13.0065,1,4,23.1799,23.1904,13.0713,10.1097,13.0702,2609586545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.69,10.0789,13.1799,1,4,22.9393,22.9504,12.9399,10,12.9393,2609718344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7029,10.1761,12.8897,1,4,23.0825,23.0917,13.031,10.0496,13.0329,2609847241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7162,9.9711,13.2485,1,4,22.8456,22.8593,13.0161,9.834,13.0116,2609979726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7291,10.0653,12.9087,1,4,22.8951,22.9051,12.9545,9.9369,12.9582,2610108813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7422,9.9876,13.0608,1,4,22.8123,22.8221,12.9778,9.8343,12.978,2610239421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7551,9.9922,12.9469,1,4,23.5284,23.5396,13.6644,9.8654,13.3628,2610368890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7682,10.5129,13.096,1,4,23.4632,23.4721,13.0285,10.4324,13.0308,2610499850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7818,9.8841,13.6499,1,4,22.8293,22.8385,13.0163,9.8133,13.016,2610636349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.7947,10.035,12.8676,1,4,23.001,23.012,13.0411,9.9617,13.0393,2610765025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8079,9.9374,13.1391,1,4,22.9242,22.9355,13.0626,9.8619,13.0623,2610896416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8208,10.0694,12.9295,1,4,23.0053,23.0167,13.0107,9.9947,13.0106,2611025711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8338,10.075,13.0081,1,4,22.9881,22.9991,12.9905,9.9972,12.9909,2611155792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8469,9.9962,13.0684,1,4,23.0096,23.024,13.0933,9.9197,13.0899,2611286476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8598,10.1112,12.9716,1,4,23.0077,23.0189,12.9665,10.038,12.9697,2611416192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8729,10.0276,13.069,1,4,23.101,23.11,13.1601,9.9387,13.0552,2611546882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.8861,10.0018,13.1746,1,4,23.1587,23.1689,13.2335,9.9264,13.2323,2611678628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.899,10.3341,12.9414,1,4,23.3691,23.381,13.1535,10.2173,13.1518,2611808042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9123,10.217,13.2659,1,4,23.1988,23.2101,13.095,10.1032,13.0956,2611940701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9255,10.0742,13.1994,1,4,23.1357,23.1471,13.1364,9.9994,13.1363,2612072695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9385,10.2946,13.0125,1,4,23.2447,23.2564,13.1218,10.1232,13.1215,2612202820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9519,9.9587,13.4211,1,4,23.0097,23.0206,13.1853,9.8236,13.1861,2612337031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9649,10.1768,12.9888,1,4,23.131,23.1493,13.1175,10.0209,13.1101,2612466919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9781,10.0161,13.2432,1,4,23.6328,23.6427,13.7366,9.8878,13.4305,2612599351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,34.9912,10.6705,13.0431,1,4,23.7792,23.7904,13.1908,10.5897,13.1895,2612729782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0051,9.9972,13.8622,1,4,23.4351,23.4437,13.5155,9.917,13.4462,2612868404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0181,10.4481,13.0647,1,4,23.6506,23.6595,13.2805,10.3704,13.2802,2612999051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0316,10.3076,13.4614,1,4,23.3952,23.4038,13.2057,10.1892,13.206,2613133665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.045,10.0738,13.3981,1,4,23.2573,23.2682,13.2625,9.9971,13.2602,2613267646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0581,10.2133,13.121,1,4,23.2555,23.2665,13.1193,10.1363,13.1192,2613398856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0714,10.0721,13.2596,1,4,23.1838,23.1932,13.1863,9.9959,13.1879,2613531452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0844,10.266,12.9972,1,4,23.855,23.8652,13.6692,10.1866,13.4861,2613661424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.0976,10.7081,13.2226,1,4,23.9166,23.93,13.2874,10.6324,13.2842,2613793650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1117,9.8918,14.093,1,4,23.0908,23.1064,13.2694,9.8236,13.2672,2613934580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1245,10.29,12.8746,1,4,23.401,23.4117,13.1799,10.2162,13.1848,2614063326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1377,10.4105,13.1324,1,4,23.4716,23.4821,13.2028,10.2686,13.203,2614194650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.151,10.3057,13.2902,1,4,23.4964,23.5071,13.3152,10.1814,13.315,2614327552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1642,10.4462,13.1889,1,4,23.547,23.5578,13.2396,10.3075,13.2395,2614459441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1777,10.1657,13.5087,1,4,23.3877,23.3986,13.3495,10.0383,13.3494,2614594528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.1908,10.4902,13.0851,1,4,23.5646,23.5826,13.2691,10.3026,13.262,2614725379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2042,10.1886,13.4659,1,4,24.1565,24.1656,14.0489,10.0987,13.5262,2614860038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2175,10.9074,13.3298,1,4,24.1587,24.1696,13.3338,10.8267,13.332,2614993336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2314,10.3897,13.8966,1,4,23.7138,23.73,13.457,10.2621,13.4517,2615132302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2447,10.5108,13.278,1,4,23.8127,23.83,13.378,10.4358,13.3769,2615265082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2582,10.3909,13.5101,1,4,24.9357,24.9487,14.6288,10.3026,13.5438,2615400183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2719,11.2856,13.7168,1,4,25.165,25.1749,13.943,11.2189,13.3998,2615537351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.2863,10.858,14.3842,1,4,24.4407,24.4557,13.665,10.7808,13.5451,2615681193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3002,10.6561,13.8535,1,4,23.9486,23.9653,13.3631,10.5872,13.3614,2615819728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3137,10.5374,13.5582,1,4,24.6577,24.6668,14.2597,10.3904,13.6145,2615955310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3275,10.9413,13.7778,1,4,24.4003,24.438,13.549,10.8799,13.5204,2616093088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3415,10.5676,13.9306,1,4,24.215,24.2289,13.7215,10.4697,13.4154,2616232394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3552,10.58,13.7088,1,4,24.3,24.3096,13.7895,10.5062,13.6647,2616369482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3693,10.2094,14.1688,1,4,23.5655,23.577,13.4362,10.1312,13.4343,2616511170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.3827,10.3237,13.3251,1,4,24.7449,24.7558,14.5039,10.2404,13.7724,2616644421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.396,11.4733,13.3849,1,4,24.8265,24.8433,13.4724,11.36,13.4665,2616778270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4107,10.2465,14.6543,1,4,24.1911,24.3579,14.1689,10.1722,13.4041,2616924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.424,11.1018,13.3339,1,4,24.784,24.7994,13.7754,11.0311,13.7529,2617058152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4382,10.6772,14.1884,1,4,24.7761,25.0042,14.3932,10.5956,13.5653,2617200036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4521,11.1959,13.8708,1,4,24.8694,24.8819,13.7485,11.0967,13.7727,2617338744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4663,10.7766,14.1791,1,4,24.1017,24.1171,13.4143,10.6903,13.4114,2617480535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4801,10.3998,13.8723,1,4,24.8452,24.8549,14.6101,10.2294,13.6737,2617619258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.4937,11.4051,13.5734,1,4,24.806,24.8178,13.5363,11.2718,13.5342,2617754992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.5082,10.4614,14.4722,1,4,23.7727,23.785,13.4394,10.3338,13.4389,2617899714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.5215,10.6096,13.3521,1,4,24.881,24.903,14.4701,10.4206,13.608,2618033235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.5354,11.082,13.9009,1,4,25.0864,25.0973,14.0952,10.9801,13.467,2618172244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,35.5498,10.8344,14.3212,1,4,24.3019,24.3112,13.5351,10.7652,13.5367,2618315456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
